"id","authorName", "title", "startDate", "endDate"
"E_p7cXwBb--xViClDlQY","Snani, Asma","Patrick Bouchain médiation architecturale et conception de l'espace public.",,
"C_oxcXwBb--xViClRQ2P","Boudin, Anthony","Stylish Action Games. Hideki Kamiya, l’œuvre d’un auteur postmoderne de la création vidéo-ludique japonaise",,
"xv3BdHwBb--xViCl4lGb","Mhamdi, Mondher","Chasseurs-cueilleurs acheuléens de la grotte du Lazaret ""UA 26"", Nice, Alpes-Maritimes : approche comportementale et analyse spatiale.",,
"F_lucHwBb--xViCl21Mf","Halleux (De), Élisa","Les figures androgynes à la Renaissance : l'ambiguïté sexuelle dans l'art et la théorie artistique au XVIe siècle",,
"1_oucXwBb--xViCl-wqR","Payrot, Thiphaine","La figure de Marie Madeleine pénitente dans la peinture italienne du XVIe siècle",,
"9voucXwBb--xViClEQkr","Sallé de Chou, Emeline","Les princesses en leurs images sous les Valois 1480-1590",,
"QvoucXwBb--xViClXwpN","Lefranc-Cervo, Lena","Le Village français : Une proposition rationaliste du Groupe des Architectes Modernes pour l'Exposition Internationale des Arts Décoratifs de 1925",,
"zvozcXwBb--xViClGg5a","Rey-Slim, Thomas","The Joshua Light Show at Fillmore East : a product of Stone Age Technology Rock et rituel technologique à l’heure de la première ère psychédélique",,
"lvowcXwBb--xViClvAzU","Collinet, Pauline","Nabil Boutros : Recherche intime et réception multiple – un travail à la croisée du personnel et de l’universel",,
"l_owcXwBb--xViClvAzU","Krizanovska, Anastasia","L’art optique et cinétique du groupe Dvizenie",,
"zvjGb3wBb--xViClOrHg","Lodeho, Laure","Les Premiers peuplements du nord du Pérou (11000-5000 BP). Caractérisation culturelle et étude comportementale à partir des industries côtières, andines et amazoniennes.",,
"f_36dHwBb--xViClzohT","Nicaise, Sylvie","Les illustrations des ""Promenades de Paris"" d'Adolphe Alphand",,
"pfolcXwBb--xViClSgHc","Mouhot, Florent","Les nécropoles protohistoriques à enclos de Champagne méridionale. Contribution à l’étude des territoires",,
"zfolcXwBb--xViClhQF2","Wiart, Stanislas","Sujet, matériau, technique : les fonctions de la lumière électrique dans l'oeuvre de Martial Raysse",,
"GPolcXwBb--xViCl0wKY","Chevalier, Nolwenn","L'exposition de la bande dessinée : une forme de légitimation culturelle",,
"Kvl0cHwBb--xViClHljp","Mouldaïa, Alice","Découvrir Le Jeu en jouant. Une approche de la médiation culturelle par le jeu sérieux.",,
"qfjGb3wBb--xViClE7HP","Cartieri, Justine","Recherches sur les carrefours des villes romaines",,
"XfjFb3wBb--xViClxbGt","Moulin, Aurélia","Le bijou dans la presse parisienne au XIXe siècle",,
"KfcGbnwBb--xViClVwRC","Allard, Caroline","Le Statut de l'artiste en France et en Italie au XVIIe siècle à travers l'exemple du Cavalier Bernin.",,
"LPfZbnwBb--xViClPM7r","Louvet, Cécile","Beat Streuli. Travaux réalisés entre 1982 et 1987, vers une relecture de ses photographies contemporaines",,
"E_cCbnwBb--xViClJADt","Deurbergue, Maxime","Louis de Morales et la spiritualité espagnole au XVIe",,
"NfVzbHwBb--xViCla6i2","Fourgeaud, Nicolas","L’animal, quelques figues au XVe siècle",,
"qvcJbnwBb--xViClAgbr","Caizzi, Béryl","Le Livre et le lutrin : les annonciations dans la peinture napolitaine de 1527 à 1620",,
"OvfbbnwBb--xViClc9Bh","Makri, Élisavet","Saul Leiter : photographies et peintures de 1940 à 1967",,
"MfWJbHwBb--xViClKr2t","Matoumba, Martial","Les sites paléolithiques de la province de la Nyanga (sud-ouest du Gabon).",,
"cvcFbnwBb--xViClpwN2","Chauvrat, Élisabeth","La restauration du tryptique de la Lamentation (anonyme, vers 1500-1520) : étude historique, examen technique et traitement de l'image surpeinte.",,
"UfcTbnwBb--xViClFRBL","Vischi, Christophe","Restauration de neuf photographies au charbon d'Adolphe Braun.",,
"mp6geHwBkdN8tUGIwXUC","De Majo, Ginevra","La notion de Renaissance en France : genèse, débats, figures (du début du XXe siècle à André Chastel)",,
"fPJ3aXwBb--xViClVszn","Metge, Magali","Le naturalisme dans les tapisseries florentines du milieu du XVIe siècle : autour de la tenture des Grotesques de Bachiacca",,
"ZQJzenwBb--xViCl9Fwu","Caria, Violette","Nue ou habillée : la représentation de Marthe dans l’œuvre de Pierre Bonnard",,
"8Pg1b3wBb--xViCltyYW","Werly, Agnès","Le reflet comme forme du visible : étude du reflet et de l'ombre dans la photographie et le cinéma de l'entre-deux-guerres en Europe",,
"X559eXwBkdN8tUGIwJkk","Barat-Bouladra, Eva","Le ""Scherno di Cam"" de Bernardino Luini",,
"zf29dHwBb--xViClsE1J","Huet-Dusollier, Isabelle","Le ballet de cour en France entre 1600 et 1620",,
"hv0zdXwBb--xViClMb5g","Vincent, Nicole","L'école de peinture de Mysore",,
"Nfy8c3wBb--xViCloVcg","Ganibenc, Dominique","Les bâtiments du monde viti- vinicole en Languedoc-Roussillon des années 1860 à nos jours : étude d'une infrastructure privée et communautaire.",,
"of3ddHwBb--xViClvGwy","Lefevre, Benjamin","La fabrique urbaine d'Angers (Maine et Loire) des origines au XIIIe siècle : recherche sur la topographie et la morphologie.",,
"Sfgeb3wBb--xViClDxDT","Franchi, Marie-Charlotte","La consommation des boissons exotiques chez la femme au XVIIIe siècle en France et en Angleterre",,
"8_2kdHwBb--xViCl5DUI","Manuel, Daniel","Antonio Canova, sculpteur avant-gardiste sous le 1er Empire",,
"F_0BdXwBb--xViClmI_J","Tapiz, Léna","Gustave Caillebotte, Isaac de Camondo et Etienne Moreau-Nélaton : du collectionneur au donateur. Le droit, un outil pour la patrimonialisation de l’Impressionnisme",,
"xvgVb3wBb--xViClNQf5","Neveu, Micaela","L'art sous influence ? La théâtralité à l'œuvre dans l'exposition muséale. Lumière sur les metteurs en scène et scénographes de théâtre et d'opéra de 1986 à 2015",,
"0vg9b3wBb--xViCl9C6q","Hinsinger, Harold","Utilisation critique du Palimpsestes de Gérard Genette pour une approche de l'art contemporain",,
"gPy8c3wBb--xViCl71dC","Dore, Diane","Le commerce du mobilier et des objets d'arts à Paris pendant la Révolution française",,
"f_y8c3wBb--xViCl71dC","Bushueva, Anastasia","La collection de Sergueï Chtchoukine",,
"fvwmdHwBb--xViClTryK","Cividino, Hervé","Les édifices quotidiens de l’agriculture, 1945-1999 : de la modernisation des fermes traditionnelles à l’inscription des nouveaux ateliers de production dans l’environnement.",,
"Ofxxc3wBb--xViCloA8B","Neumann, Franziska Ida","Le musée comme expression de son époque. La Kunsthalle de Rostock (1969-2013)",,
"QPlXcHwBb--xViCl9z0q","Fesneau, Florence","Le sommeil et ses représentations : dormeurs et dormeuses au XVIIIe siècle",,
"yPzXc3wBb--xViClVXDA","Morlet, Montaine","Le label « Maisons des Illustres » et le cas de la maison d’Arthur Rimbaud à Charleville Mézières dans une perspective de valorisation du patrimoine littéraire rimbaldien",,
"VfmScHwBb--xViClt3W0","Valmary, Hélène","Origines et poétique d'un héroïsme intranquille : les super-héros dans le cinéma américain (2000-2009).",,
"EvlWcHwBb--xViClqzwb","Feuillet, Anaïs","Les motifs récurrents dans les portraits peints pré-révolutionnaires de la reine Marie-Antoinette.",,
"-PnCcHwBb--xViClVKJe","Simeon-Tomi, Margot","Les Sculptures d'Oumm el-'Amed : approche stylistique",,
"9PwhdHwBb--xViClk7d9","Bout, Erwan","Poïétique et procédure : pour une esthétique de la boîte noire",,
"M_wydHwBb--xViClcMhO","Liu, Chen","Exposition « China / Avant-Garde » en 1989",,
"X_zLc3wBb--xViClgmUc","Rebahi-Beghdadi, Ymouna","Politique culturelle patrimoniale de l’Algérie indépendante (1962-2010). Etat des lieux, institutionnalisation, pratiques et stratégies.",,
"wvwfdHwBb--xViClSbV-","Triantafyllia Valaka, Maria","Les métamorphoses en arbre des nymphes des arbres et de la forêt dans la peinture de la Renaissance italienne des XVe et XVIe siècles",,
"jvxzc3wBb--xViCl_RGJ","Vrzests, Kristina","L'influence du constructivisme russe sur la photographie du XXe et du XXIe siècle",,
"O_zLc3wBb--xViClW2UL","Bourdonneau, Éric","Indianisation et formation de l'État en Asie du Sud-Est : retour sur trente ans d'historiographie : matériaux pour l'étude du Cambodge ancien.",,
"kfx0c3wBb--xViClERES","David-Beauregard, Marie-Gabrielle (de)","Michael Pacher, Retable des Pères de l'Église",,
"7vjLb3wBb--xViClkrYz","Ambroselli, Maximilien","George Desvallières (1861-1950) dessinateur",,
"ZPw6dHwBb--xViCl6NB9","Blas'l, Claire","Saint-Hilaire-du-Martray de Loudun. Critique des restaurations",,
"zfzLc3wBb--xViCl42XH","Prigent, Nathalie","L'art français en Amazonie : introduction à l'œuvre de Maurice et Louise Blaise à Belém du Para pendant la Belle Epoque (1894-1908)",,
"YPy9c3wBb--xViCl2Vin","Pison, Karen","L’évolution, au Moyen Âge, de l’iconographie cosmologique en sphères concentriques",,
"3fXZa3wBb--xViClShTW","Héringuez, Samantha","La représentation de l'architecture dans l'oeuvre des peintres romanistes de la première moitié du XVIe siècle : Jean Gossart, Bernard Van Orley et Pieter Coecke van Aelst",,
"k_iib3wBb--xViClmI_b","Dietre, Stéphanie","L'émergence du visible interrogée par les architectes : le dessin de note et la construction du regard de Charles-Edouard Jeanneret, Paul Tournon et Jean-Charles Moreux.",,
"WPldcHwBb--xViClTkJ8","Darmon, Florent","La nouvelle objectivité.",,
"SfXYa3wBb--xViClrhSS","Benlafkih, Soraya","La vie marocaine selon Jacques Majorelle (1918-1955). Entre dessin d'observation, œuvre sociale et affiche publicitaire",,
"OflfcHwBb--xViClNkTQ","Pradier, Maïlys","L’« industrie » de l’émail sur métal à Limoges entre 1918 et 1940 et l’atelier de Jules Sarlandie : la place de l’innovation dans la tradition.",,
"AvwFdHwBb--xViClf51M","Maurer, Pierre","Architectures et aménagement urbain à Metz (1947-1970). Action municipale : la modernisation d’une ville",,
"EPlVcHwBb--xViClrTss","Rigeade, Marine","La revue d'art cosmopolite ""The studio"" et la modernité française (1893-1918)",,
"VPXaa3wBb--xViCl0RZ_","Annan, Bilal","Identités et représentations de soi au Proche-Orient aux époques hellénistique et romaine : étude des monuments funéraires figurés",,
"v_nTcHwBb--xViClzbN0","Viricel, Quentin","""Pourquoi un corbeau ressemble à un bureau?"" : Walter Van Beirendonck, l'identité anversoise à Paris.",,
"tvn2cHwBb--xViClStRt","Vallée, Mathilde","Les Portfolios d'ornements au pochoir d'Émile Allain Séguy (1877-1951). De la flore ""étrange et contournée"" aux ""ordonnancements rationnels"".",,
"wfnGcHwBb--xViClOKaP","Dappe, Joffrey","Elsa Schiaparelli. Le bal des artistes. Elsa Schiaparelli et le milieu artistique de son temps (1930-1946).",,
"SPnZcHwBb--xViClmbn4","Page, Alexandre","Sculpsit et delineavit : Léopold Flameng (1831-1911) ou le métier de graveur-illustrateur dans la seconde moitié du XIXe siècle",,
"hPn6cHwBb--xViClVdiv","Logre, Mélanie","Le Cabinet de Monsieur de Scudéry (1646) : édition annotée",,
"gvmUcHwBb--xViCl7ncr","Ravaud, Elisabeth","La Radiographie des peintures. Apport en Histoire de l'art, en Histoire des techniques picturales et en conservation-restauration.",,
"Wfn5cHwBb--xViClHdco","Thiaudière, Julie","Les autels à cornes en Egypte aux époques ptolémaïque et romaine",,
"WfnGcHwBb--xViCl6Kdb","Carrel, Lola-Menthe","Les photographies d'Ettore Sottsass : de l'assimilation du monde à l'expression d'une personnalité",,
"Kfn2cHwBb--xViCl09Uq","Le Lay, Mélodie","De 1800 à nos jours, la ballerine : une chaussure parodoxale : marche et démarche",,
"Y_iAb3wBb--xViClL25p","Tillerot, Isabelle","Jean de Jullienne et les collectionneurs de son temps : un regard singulier sur le tableau",,
"pvmVcHwBb--xViClFXc8","Didelon, Valéry","L'Affaire ""Learning from Las Vegas"". Productions et réceptions (1968-1988)",,
"k_gOcHwBb--xViCl8ff3","Wendelin, Justine","Les vitraux de Saint-Saulge (XVIe s.) (Nièvre)",,
"HPjMb3wBb--xViClyri7","Gervais De Lafond, Delphine","Shakespeare et les peintres français au XIXè siècle.",,
"hPqNcXwBb--xViClSmWG","Salas Redondo, Laura","La stratégie du camouflage : éclairer la réalité cachée. De l’usage du camouflage dans l’art contemporain comme stratégie pour montrer et cacher la réalité",,
"dPnTcHwBb--xViClf7NS","Viale, Alexandre","Le développement urbain et architectural de Lys-Saint-Georges (Indre)",,
"UvnbcHwBb--xViClvLvl","Xue, Xian","Au Centre d'art contemporain ""Le Pavé dans la mare"" : rapport de stage",,
"Xvn6cHwBb--xViClLtif","Berardini, Gilliane","Henri Grosseuvre (1865-1943)",,
"_PVDbHwBb--xViClC3m2","Toe, François","Textiles et costumes du Golfe de Guinée : enjeux de conservation et de médiation",,
"bvmKcHwBb--xViClem0g","Porto, Maxime","Le triptyque de La Présentation attribué à Goswijn van der Weyden (c. 1509-1520)",,
"bvmLcHwBb--xViCleG4O","Saintenoy, Thibault","Chokek'iraw Et La Vallée de l'Apurimac : paysages et sociétés préhispaniques tardives.",,
"f_kPcXwBb--xViClKuxB","Jal, Morgane","Les agglomérations antiques de l'ouest de la cité des Eduens (Nièvre) : Compierre (Champallement), Menou, Alluy et Chavroches. Master I : état de la documentation du site de Compierre",,
"Y_nzcHwBb--xViCl7NLn","Budin, Mélanie","La conservation préventive des cheminées dans les châteaux et dans les demeures historiques : état des lieux et préconisation pour un élément trops souvent oublié",,
"fvkPcXwBb--xViClKuxB","Salles, Baptiste","La production potière dans l’agglomération antique de la Villeneuve-au-Châtelot (Aube)",,
"N_kOcXwBb--xViCl7-yn","Bernard, Anna","Vivre les restrictions : pratiques muséales et pratiques de l'exposition à Paris sous l'Occupation. 1940-1944.",,
"QPnIcHwBb--xViCl5Kk4","Marie, Marc","Les instruments de la pêche médiévale retrouvés en Europe : étude typologique du mobilier",,
"rvn0cHwBb--xViClO9IJ","El Beze, Audrey","Marie Laurencin : une identité multiple et fragmentée",,
"ifkRcXwBb--xViClTe4v","Munoz Perez, Carmen","Amulettes et momification. Étude des amulettes de la collection du Département des Antiquités égyptiennes du musée du Louvre",,
"pfkWcXwBb--xViClpPOA","Andrault, Agathe","Agents, marchands et intermédiaires français au service des collectionneurs britanniques du XVIIIe siècle",,
"XfkWcXwBb--xViClafPn","Follain, Eléonore","La chapelle Altoviti dans l'église de la Trinité des Monts à Rome, le reflet de la présence des florentins à Rome au XVIe siècle",,
"f_s-c3wBb--xViCl4t5-","Pierson, Julie","Gustave Moreau face à la caricature (1852-1880)",,
"P_hRb3wBb--xViClL0EC","Vidal, Marlène","Jean Dedieu ( 1645-1727), un sculpteur au Grand Siècle",,
"MvS3anwBb--xViClkwCk","Gauvry, Yoann","L' exploitation minérale à la protohistoire ancienne dans la moitié nord de l'Europe : émergence d'un art mineur.",,
"6_kVcXwBb--xViCl4fIs","Portat, Émilie","La fabrique des anges. Comportements funéraires autour de la mortalité fœtale et infantile en France septentrionale (XIIIe XVIIIe). Approche interdisciplinaire.",,
"k_lqcHwBb--xViClIE4S","Nakache, Doriane","L’œuvre de Gustave Moreau vue par André Breton.",,
"N_l3cHwBb--xViClU1tO","Trujillo, Armando","La Configuration spatiale de la tradition Teuchitlan : traitement SIG et modèles d'organisations sociopolitiques.",,
"yfOlanwBb--xViClQ-6v","De Muylder, Marjolaine","L'étude du territoire de la vallée du Luy en France (Pyrénées-Atlantiques). [9]",,
"mvkUcXwBb--xViClgfGT","Fenech, Antonella","Giorgio Vasari, la fabrique de l'allégorie : culture et fonction de la personnification au Cinquecento",,
"nvcNbnwBb--xViClIQq1","Khouzaima, Omais","Les muezzins mohfti construits dans les mosquées impériales ottomanes en le XIVe siècle et le XVIIIe siècle.",,
"J_cRbnwBb--xViCl3A_D","Prost, Gaëlle","Étude architecturale de l'église de Saint-Loup-de-la-Salle (Saône-et-Loire), XIIIe - XVe siècles.",,
"lvcSbnwBb--xViClPg9t","Chaix, Valérie","L'architecture ecclésiale anglo-normande : une interprétation fonctionnelle.",,
"OvcWbnwBb--xViClDxMV","Soyer, Magali","L'impact de l'influence halofienne en Turquie.",,
"H_cXbnwBb--xViClDRQE","Heringuez, Samantha","Iconographie commentée de Saint-Bertin de Saint-Omer.",,
"a_cEbnwBb--xViCllQL-","Emmran, Hazar","L'architecture militaire islamique au XIe et XIIe siècles à l'est de la Méditerrannée : développement d'une structure architecturale de la Dar al-Imara à la citadelle.",,
"W_jFb3wBb--xViClsrEl","Héry, Sally-Ann","Louis-Philippe collectionneur",,
"yvcObnwBb--xViClWgs9","Lapidus Pini, Lucia","Les érotiques du regard : Marc Attali et Jacques Delfau",,
"MP3RdHwBb--xViCl6GGP","Alary, Alexandre","Étude préliminaire de la céramique culinaire en Anatolie sous l'Empire jusqu'à la période protobyzantine : confrontation de deux sites majeurs, l'atelier de Demirci-Sinope et le sanctuaire de Lêto.",,
"fvcObnwBb--xViClDAsb","Maric, Tamara","Dynamique de peuplement et transformations sociopolitiques à Tahiti, îles de la Société.",,
"y_c6bnwBb--xViClJjVF","Gauzins, Emmanuelle","Inventaire des croix de pierre médiévales et modernes de Haute-Auvergne dans l'archiprêtré de Mauriac.",,
"J_20dHwBb--xViClwkXq","Leydier-Bareil, Anne-Marie","Les arcs de triomphe dédiés à Caracalla en Afrique romaine : architecture et urbanisme, politique et société.",,
"Af20dHwBb--xViClm0XZ","Ota, Miki","Les cycles de Louveciennes par Jean-Honoré Fragonard et Joseph-Marie Vien au pavillon de Madame Du Barry.",,
"ef3BdHwBb--xViClgFHx","Pecheux, Jeanne","Les peintures murales médiévales dans l'Oise: essai d'inventaire (IXe-XVIe siècles).",,
"5P3RdHwBb--xViClhmDk","Millier, Patricia","Le concept de ""dieu personnel"" et l'expérience du dialogue intérieur en Mésopotamie antique.",,
"df3LdHwBb--xViCl4Vty","Asfoure, Mourad","Le Christ-Agneau dans l'iconographie chrétienne d'Occident et d'Orient : IIIe - XIIIe siècles.",,
"Nf31dHwBb--xViClPINn","Canton, Marjorie","Inventaire des tableaux hollandais et flamands du musée des Beaux-Arts de Nîmes.",,
